id,name,height,weight,types,abilities,base_stats,front_default_sprite,back_default_sprite,official_artwork
702,dedenne,2,22,[electric fairy],[cheek-pouch pickup plus],"{""attack"":58,""defense"":57,""hp"":67,""special-attack"":81,""special-defense"":67,""speed"":101}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/702.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/702.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/702.png
703,carbink,3,57,[rock fairy],[clear-body sturdy],"{""attack"":50,""defense"":150,""hp"":50,""special-attack"":50,""special-defense"":150,""speed"":50}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/703.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/703.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/703.png
704,goomy,3,28,[dragon],[sap-sipper hydration gooey],"{""attack"":50,""defense"":35,""hp"":45,""special-attack"":55,""special-defense"":75,""speed"":40}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/704.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/704.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/704.png
705,sliggoo,8,175,[dragon],[sap-sipper hydration gooey],"{""attack"":75,""defense"":53,""hp"":68,""special-attack"":83,""special-defense"":113,""speed"":60}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/705.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/705.png
706,goodra,20,1505,[dragon],[sap-sipper hydration gooey],"{""attack"":100,""defense"":70,""hp"":90,""special-attack"":110,""special-defense"":150,""speed"":80}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/706.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/706.png
707,klefki,2,30,[steel fairy],[prankster magician],"{""attack"":80,""defense"":91,""hp"":57,""special-attack"":80,""special-defense"":87,""speed"":75}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/707.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/707.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/707.png
708,phantump,4,70,[ghost grass],[natural-cure frisk harvest],"{""attack"":70,""defense"":48,""hp"":43,""special-attack"":50,""special-defense"":60,""speed"":38}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/708.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/708.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/708.png
709,trevenant,15,710,[ghost grass],[natural-cure frisk harvest],"{""attack"":110,""defense"":76,""hp"":85,""special-attack"":65,""special-defense"":82,""speed"":56}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/709.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/709.png
710,pumpkaboo-average,4,50,[ghost grass],[pickup frisk insomnia],"{""attack"":66,""defense"":70,""hp"":49,""special-attack"":44,""special-defense"":55,""speed"":51}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/710.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/710.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/710.png
711,gourgeist-average,9,125,[ghost grass],[pickup frisk insomnia],"{""attack"":90,""defense"":122,""hp"":65,""special-attack"":58,""special-defense"":75,""speed"":84}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/711.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/711.png
712,bergmite,10,995,[ice],[own-tempo ice-body sturdy],"{""attack"":69,""defense"":85,""hp"":55,""special-attack"":32,""special-defense"":35,""speed"":28}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/712.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/712.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/712.png
713,avalugg,20,5050,[ice],[own-tempo ice-body sturdy],"{""attack"":117,""defense"":184,""hp"":95,""special-attack"":44,""special-defense"":46,""speed"":28}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/713.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/713.png
714,noibat,5,80,[flying dragon],[frisk infiltrator telepathy],"{""attack"":30,""defense"":35,""hp"":40,""special-attack"":45,""special-defense"":40,""speed"":55}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/714.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/714.png
715,noivern,15,850,[flying dragon],[frisk infiltrator telepathy],"{""attack"":70,""defense"":80,""hp"":85,""special-attack"":97,""special-defense"":80,""speed"":123}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/715.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/715.png
716,xerneas,30,2150,[fairy],[fairy-aura],"{""attack"":131,""defense"":95,""hp"":126,""special-attack"":131,""special-defense"":98,""speed"":99}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/716.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/716.png
717,yveltal,58,2030,[dark flying],[dark-aura],"{""attack"":131,""defense"":95,""hp"":126,""special-attack"":131,""special-defense"":98,""speed"":99}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/717.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/717.png
718,zygarde-50,50,3050,[dragon ground],[aura-break],"{""attack"":100,""defense"":121,""hp"":108,""special-attack"":81,""special-defense"":95,""speed"":95}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/718.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/718.png
719,diancie,7,88,[rock fairy],[clear-body],"{""attack"":100,""defense"":150,""hp"":50,""special-attack"":100,""special-defense"":150,""speed"":50}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/719.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/719.png
720,hoopa,5,90,[psychic ghost],[magician],"{""attack"":110,""defense"":60,""hp"":80,""special-attack"":150,""special-defense"":130,""speed"":70}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/720.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/720.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/720.png
721,volcanion,17,1950,[fire water],[water-absorb],"{""attack"":110,""defense"":120,""hp"":80,""special-attack"":130,""special-defense"":90,""speed"":70}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/721.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/721.png
722,rowlet,3,15,[grass flying],[overgrow long-reach],"{""attack"":55,""defense"":55,""hp"":68,""special-attack"":50,""special-defense"":50,""speed"":42}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/722.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/722.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/722.png
723,dartrix,7,160,[grass flying],[overgrow long-reach],"{""attack"":75,""defense"":75,""hp"":78,""special-attack"":70,""special-defense"":70,""speed"":52}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/723.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/723.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/723.png
724,decidueye,16,366,[grass ghost],[overgrow long-reach],"{""attack"":107,""defense"":75,""hp"":78,""special-attack"":100,""special-defense"":100,""speed"":70}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/724.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/724.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/724.png
725,litten,4,43,[fire],[blaze intimidate],"{""attack"":65,""defense"":40,""hp"":45,""special-attack"":60,""special-defense"":40,""speed"":70}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/725.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/725.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/725.png
726,torracat,7,250,[fire],[blaze intimidate],"{""attack"":85,""defense"":50,""hp"":65,""special-attack"":80,""special-defense"":50,""speed"":90}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/726.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/726.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/726.png
727,incineroar,18,830,[fire dark],[blaze intimidate],"{""attack"":115,""defense"":90,""hp"":95,""special-attack"":80,""special-defense"":90,""speed"":60}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/727.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/727.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/727.png
728,popplio,4,75,[water],[torrent liquid-voice],"{""attack"":54,""defense"":54,""hp"":50,""special-attack"":66,""special-defense"":56,""speed"":40}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/728.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/728.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/728.png
729,brionne,6,175,[water],[torrent liquid-voice],"{""attack"":69,""defense"":69,""hp"":60,""special-attack"":91,""special-defense"":81,""speed"":50}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/729.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/729.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/729.png
730,primarina,18,440,[water fairy],[torrent liquid-voice],"{""attack"":74,""defense"":74,""hp"":80,""special-attack"":126,""special-defense"":116,""speed"":60}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/730.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/730.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/730.png
731,pikipek,3,12,[normal flying],[keen-eye skill-link pickup],"{""attack"":75,""defense"":30,""hp"":35,""special-attack"":30,""special-defense"":30,""speed"":65}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/731.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/731.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/731.png
732,trumbeak,6,148,[normal flying],[keen-eye skill-link pickup],"{""attack"":85,""defense"":50,""hp"":55,""special-attack"":40,""special-defense"":50,""speed"":75}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/732.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/732.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/732.png
733,toucannon,11,260,[normal flying],[keen-eye skill-link sheer-force],"{""attack"":120,""defense"":75,""hp"":80,""special-attack"":75,""special-defense"":75,""speed"":60}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/733.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/733.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/733.png
734,yungoos,4,60,[normal],[stakeout strong-jaw adaptability],"{""attack"":70,""defense"":30,""hp"":48,""special-attack"":30,""special-defense"":30,""speed"":45}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/734.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/734.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/734.png
735,gumshoos,7,142,[normal],[stakeout strong-jaw adaptability],"{""attack"":110,""defense"":60,""hp"":88,""special-attack"":55,""special-defense"":60,""speed"":45}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/735.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/735.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/735.png
736,grubbin,4,44,[bug],[swarm],"{""attack"":62,""defense"":45,""hp"":47,""special-attack"":55,""special-defense"":45,""speed"":46}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/736.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/736.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/736.png
737,charjabug,5,105,[bug electric],[battery],"{""attack"":82,""defense"":95,""hp"":57,""special-attack"":55,""special-defense"":75,""speed"":36}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/737.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/737.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/737.png
738,vikavolt,15,450,[bug electric],[levitate],"{""attack"":70,""defense"":90,""hp"":77,""special-attack"":145,""special-defense"":75,""speed"":43}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/738.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/738.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/738.png
739,crabrawler,6,70,[fighting],[hyper-cutter iron-fist anger-point],"{""attack"":82,""defense"":57,""hp"":47,""special-attack"":42,""special-defense"":47,""speed"":63}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/739.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/739.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/739.png
740,crabominable,17,1800,[fighting ice],[hyper-cutter iron-fist anger-point],"{""attack"":132,""defense"":77,""hp"":97,""special-attack"":62,""special-defense"":67,""speed"":43}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/740.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/740.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/740.png
741,oricorio-baile,6,34,[fire flying],[dancer],"{""attack"":70,""defense"":70,""hp"":75,""special-attack"":98,""special-defense"":70,""speed"":93}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/741.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/741.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/741.png
742,cutiefly,1,2,[bug fairy],[honey-gather shield-dust sweet-veil],"{""attack"":45,""defense"":40,""hp"":40,""special-attack"":55,""special-defense"":40,""speed"":84}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/742.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/742.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/742.png
